Index,address,price,latitude,longitude,raw data
6521,"3029 charing cross road ann arbor, mi 48108",1800.0,42.24472753664222,-83.68933257868126,"{'place_id': 254596437, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8726525, 'boundingbox': ['42.244677536642', '42.244777536642', '-83.689382578681', '-83.689282578681'], 'lat': '42.24472753664222', 'lon': '-83.68933257868126', 'display_name': '3029, Charing Cross Road, Ann Arbor, Washtenaw County, Michigan, 48108, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.821}"
6522,"3029 charing cross road ann arbor, mi 48108",1800.0,42.24472753664222,-83.68933257868126,"{'place_id': 254596437, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8726525, 'boundingbox': ['42.244677536642', '42.244777536642', '-83.689382578681', '-83.689282578681'], 'lat': '42.24472753664222', 'lon': '-83.68933257868126', 'display_name': '3029, Charing Cross Road, Ann Arbor, Washtenaw County, Michigan, 48108, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.821}"
6523,"3029 charing cross road ann arbor, mi 48108",1800.0,42.24472753664222,-83.68933257868126,"{'place_id': 254596437, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8726525, 'boundingbox': ['42.244677536642', '42.244777536642', '-83.689382578681', '-83.689282578681'], 'lat': '42.24472753664222', 'lon': '-83.68933257868126', 'display_name': '3029, Charing Cross Road, Ann Arbor, Washtenaw County, Michigan, 48108, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.821}"
6524,"3029 charing cross road ann arbor, mi 48108",1800.0,42.24472753664222,-83.68933257868126,"{'place_id': 254596437, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8726525, 'boundingbox': ['42.244677536642', '42.244777536642', '-83.689382578681', '-83.689282578681'], 'lat': '42.24472753664222', 'lon': '-83.68933257868126', 'display_name': '3029, Charing Cross Road, Ann Arbor, Washtenaw County, Michigan, 48108, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.821}"
6525,"3029 charing cross road ann arbor, mi 48108",1800.0,42.24472753664222,-83.68933257868126,"{'place_id': 254596437, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8726525, 'boundingbox': ['42.244677536642', '42.244777536642', '-83.689382578681', '-83.689282578681'], 'lat': '42.24472753664222', 'lon': '-83.68933257868126', 'display_name': '3029, Charing Cross Road, Ann Arbor, Washtenaw County, Michigan, 48108, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.821}"
6526,"1007 fountain street ann arbor, mi 48103",600.0,42.29099685165119,-83.75427390562956,"{'place_id': 254594343, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8727585, 'boundingbox': ['42.290946851651', '42.291046851651', '-83.75432390563', '-83.75422390563'], 'lat': '42.29099685165119', 'lon': '-83.75427390562956', 'display_name': '1007, Fountain Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.721}"
6527,"1007 fountain street ann arbor, mi 48103",600.0,42.29099685165119,-83.75427390562956,"{'place_id': 254594343, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8727585, 'boundingbox': ['42.290946851651', '42.291046851651', '-83.75432390563', '-83.75422390563'], 'lat': '42.29099685165119', 'lon': '-83.75427390562956', 'display_name': '1007, Fountain Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.721}"
6528,"1007 fountain street ann arbor, mi 48103",600.0,42.29099685165119,-83.75427390562956,"{'place_id': 254594343, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8727585, 'boundingbox': ['42.290946851651', '42.291046851651', '-83.75432390563', '-83.75422390563'], 'lat': '42.29099685165119', 'lon': '-83.75427390562956', 'display_name': '1007, Fountain Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.721}"
6529,"1007 fountain street ann arbor, mi 48103",600.0,42.29099685165119,-83.75427390562956,"{'place_id': 254594343, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8727585, 'boundingbox': ['42.290946851651', '42.291046851651', '-83.75432390563', '-83.75422390563'], 'lat': '42.29099685165119', 'lon': '-83.75427390562956', 'display_name': '1007, Fountain Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.721}"
6530,"555 south forest avenue ann arbor, mi 48104",900.0,42.2751809,-83.732903,"{'place_id': 43528006, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 3196321267, 'boundingbox': ['42.2751309', '42.2752309', '-83.732953', '-83.732853'], 'lat': '42.2751809', 'lon': '-83.732903', 'display_name': 'English Language Institute, 555, South Forest Avenue, North Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'university', 'importance': 0.821}"
6531,"555 south forest avenue ann arbor, mi 48104",900.0,42.2751809,-83.732903,"{'place_id': 43528006, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 3196321267, 'boundingbox': ['42.2751309', '42.2752309', '-83.732953', '-83.732853'], 'lat': '42.2751809', 'lon': '-83.732903', 'display_name': 'English Language Institute, 555, South Forest Avenue, North Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'university', 'importance': 0.821}"
6532,"555 south forest avenue ann arbor, mi 48104",900.0,42.2751809,-83.732903,"{'place_id': 43528006, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 3196321267, 'boundingbox': ['42.2751309', '42.2752309', '-83.732953', '-83.732853'], 'lat': '42.2751809', 'lon': '-83.732903', 'display_name': 'English Language Institute, 555, South Forest Avenue, North Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'university', 'importance': 0.821}"
6533,"555 south forest avenue ann arbor, mi 48104",900.0,42.2751809,-83.732903,"{'place_id': 43528006, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 3196321267, 'boundingbox': ['42.2751309', '42.2752309', '-83.732953', '-83.732853'], 'lat': '42.2751809', 'lon': '-83.732903', 'display_name': 'English Language Institute, 555, South Forest Avenue, North Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'university', 'importance': 0.821}"
6534,"3677 east northfield church road ann arbor, mi 48105",1800.0,42.359982473210074,-83.68992779330908,"{'place_id': 254596640, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 454418917, 'boundingbox': ['42.35993247321', '42.36003247321', '-83.689977793309', '-83.689877793309'], 'lat': '42.359982473210074', 'lon': '-83.68992779330908', 'display_name': '3677, East Northfield Church Road, Emery, Northfield Township, Washtenaw County, Michigan, 48105, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.721}"
6535,"3677 east northfield church road ann arbor, mi 48105",1800.0,42.359982473210074,-83.68992779330908,"{'place_id': 254596640, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 454418917, 'boundingbox': ['42.35993247321', '42.36003247321', '-83.689977793309', '-83.689877793309'], 'lat': '42.359982473210074', 'lon': '-83.68992779330908', 'display_name': '3677, East Northfield Church Road, Emery, Northfield Township, Washtenaw County, Michigan, 48105, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.721}"
6536,"3677 east northfield church road ann arbor, mi 48105",1800.0,42.359982473210074,-83.68992779330908,"{'place_id': 254596640, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 454418917, 'boundingbox': ['42.35993247321', '42.36003247321', '-83.689977793309', '-83.689877793309'], 'lat': '42.359982473210074', 'lon': '-83.68992779330908', 'display_name': '3677, East Northfield Church Road, Emery, Northfield Township, Washtenaw County, Michigan, 48105, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.721}"
6537,"3677 east northfield church road ann arbor, mi 48105",1800.0,42.359982473210074,-83.68992779330908,"{'place_id': 254596640, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 454418917, 'boundingbox': ['42.35993247321', '42.36003247321', '-83.689977793309', '-83.689877793309'], 'lat': '42.359982473210074', 'lon': '-83.68992779330908', 'display_name': '3677, East Northfield Church Road, Emery, Northfield Township, Washtenaw County, Michigan, 48105, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.721}"
6538,"3677 east northfield church road ann arbor, mi 48105",1800.0,42.359982473210074,-83.68992779330908,"{'place_id': 254596640, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 454418917, 'boundingbox': ['42.35993247321', '42.36003247321', '-83.689977793309', '-83.689877793309'], 'lat': '42.359982473210074', 'lon': '-83.68992779330908', 'display_name': '3677, East Northfield Church Road, Emery, Northfield Township, Washtenaw County, Michigan, 48105, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.721}"
6539,"3677 east northfield church road ann arbor, mi 48105",1800.0,42.359982473210074,-83.68992779330908,"{'place_id': 254596640, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 454418917, 'boundingbox': ['42.35993247321', '42.36003247321', '-83.689977793309', '-83.689877793309'], 'lat': '42.359982473210074', 'lon': '-83.68992779330908', 'display_name': '3677, East Northfield Church Road, Emery, Northfield Township, Washtenaw County, Michigan, 48105, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.721}"
6540,"413 east huron street ann arbor, mi 48104",1800.0,42.2814235,-83.7343719,"{'place_id': 211341645, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 608385950, 'boundingbox': ['42.2813148', '42.2814235', '-83.7349838', '-83.7338709'], 'lat': '42.2814235', 'lon': '-83.7343719', 'display_name': 'East Huron Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'highway', 'type': 'primary', 'importance': 0.8099999999999999}"
6541,"413 east huron street ann arbor, mi 48104",1800.0,42.2814235,-83.7343719,"{'place_id': 211341645, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 608385950, 'boundingbox': ['42.2813148', '42.2814235', '-83.7349838', '-83.7338709'], 'lat': '42.2814235', 'lon': '-83.7343719', 'display_name': 'East Huron Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'highway', 'type': 'primary', 'importance': 0.8099999999999999}"
6542,"413 east huron street ann arbor, mi 48104",1800.0,42.2814235,-83.7343719,"{'place_id': 211341645, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 608385950, 'boundingbox': ['42.2813148', '42.2814235', '-83.7349838', '-83.7338709'], 'lat': '42.2814235', 'lon': '-83.7343719', 'display_name': 'East Huron Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'highway', 'type': 'primary', 'importance': 0.8099999999999999}"
6543,"413 east huron street ann arbor, mi 48104",1800.0,42.2814235,-83.7343719,"{'place_id': 211341645, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 608385950, 'boundingbox': ['42.2813148', '42.2814235', '-83.7349838', '-83.7338709'], 'lat': '42.2814235', 'lon': '-83.7343719', 'display_name': 'East Huron Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'highway', 'type': 'primary', 'importance': 0.8099999999999999}"
6544,"413 east huron street ann arbor, mi 48104",1800.0,42.2814235,-83.7343719,"{'place_id': 211341645, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 608385950, 'boundingbox': ['42.2813148', '42.2814235', '-83.7349838', '-83.7338709'], 'lat': '42.2814235', 'lon': '-83.7343719', 'display_name': 'East Huron Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'highway', 'type': 'primary', 'importance': 0.8099999999999999}"
6545,"413 east huron street ann arbor, mi 48104",1800.0,42.2814235,-83.7343719,"{'place_id': 211341645, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 608385950, 'boundingbox': ['42.2813148', '42.2814235', '-83.7349838', '-83.7338709'], 'lat': '42.2814235', 'lon': '-83.7343719', 'display_name': 'East Huron Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'highway', 'type': 'primary', 'importance': 0.8099999999999999}"
6546,"1315 hill street ann arbor, mi 48104",715.0,42.27246205,-83.73270047313716,"{'place_id': 186405764, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 459925821, 'boundingbox': ['42.2723716', '42.2725526', '-83.7328296', '-83.7325713'], 'lat': '42.27246205', 'lon': '-83.73270047313716', 'display_name': '1315, Hill Street, North Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'apartments', 'importance': 0.721}"
6547,"1315 hill street ann arbor, mi 48104",715.0,42.27246205,-83.73270047313716,"{'place_id': 186405764, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 459925821, 'boundingbox': ['42.2723716', '42.2725526', '-83.7328296', '-83.7325713'], 'lat': '42.27246205', 'lon': '-83.73270047313716', 'display_name': '1315, Hill Street, North Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'apartments', 'importance': 0.721}"
6548,"1315 hill street ann arbor, mi 48104",715.0,42.27246205,-83.73270047313716,"{'place_id': 186405764, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 459925821, 'boundingbox': ['42.2723716', '42.2725526', '-83.7328296', '-83.7325713'], 'lat': '42.27246205', 'lon': '-83.73270047313716', 'display_name': '1315, Hill Street, North Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'apartments', 'importance': 0.721}"
6549,"1315 hill street ann arbor, mi 48104",715.0,42.27246205,-83.73270047313716,"{'place_id': 186405764, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 459925821, 'boundingbox': ['42.2723716', '42.2725526', '-83.7328296', '-83.7325713'], 'lat': '42.27246205', 'lon': '-83.73270047313716', 'display_name': '1315, Hill Street, North Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'apartments', 'importance': 0.721}"
6550,"1315 hill street ann arbor, mi 48104",715.0,42.27246205,-83.73270047313716,"{'place_id': 186405764, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 459925821, 'boundingbox': ['42.2723716', '42.2725526', '-83.7328296', '-83.7325713'], 'lat': '42.27246205', 'lon': '-83.73270047313716', 'display_name': '1315, Hill Street, North Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'apartments', 'importance': 0.721}"
6551,"1315 hill street ann arbor, mi 48104",715.0,42.27246205,-83.73270047313716,"{'place_id': 186405764, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 459925821, 'boundingbox': ['42.2723716', '42.2725526', '-83.7328296', '-83.7325713'], 'lat': '42.27246205', 'lon': '-83.73270047313716', 'display_name': '1315, Hill Street, North Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'apartments', 'importance': 0.721}"
6552,"1315 hill street ann arbor, mi 48104",715.0,42.27246205,-83.73270047313716,"{'place_id': 186405764, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 459925821, 'boundingbox': ['42.2723716', '42.2725526', '-83.7328296', '-83.7325713'], 'lat': '42.27246205', 'lon': '-83.73270047313716', 'display_name': '1315, Hill Street, North Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'apartments', 'importance': 0.721}"
6553,"1315 hill street ann arbor, mi 48104",715.0,42.27246205,-83.73270047313716,"{'place_id': 186405764, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 459925821, 'boundingbox': ['42.2723716', '42.2725526', '-83.7328296', '-83.7325713'], 'lat': '42.27246205', 'lon': '-83.73270047313716', 'display_name': '1315, Hill Street, North Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'apartments', 'importance': 0.721}"
6554,"1315 hill street ann arbor, mi 48104",715.0,42.27246205,-83.73270047313716,"{'place_id': 186405764, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 459925821, 'boundingbox': ['42.2723716', '42.2725526', '-83.7328296', '-83.7325713'], 'lat': '42.27246205', 'lon': '-83.73270047313716', 'display_name': '1315, Hill Street, North Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'apartments', 'importance': 0.721}"
6555,"1315 hill street ann arbor, mi 48104",715.0,42.27246205,-83.73270047313716,"{'place_id': 186405764, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 459925821, 'boundingbox': ['42.2723716', '42.2725526', '-83.7328296', '-83.7325713'], 'lat': '42.27246205', 'lon': '-83.73270047313716', 'display_name': '1315, Hill Street, North Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'apartments', 'importance': 0.721}"
6556,"1315 hill street ann arbor, mi 48104",715.0,42.27246205,-83.73270047313716,"{'place_id': 186405764, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 459925821, 'boundingbox': ['42.2723716', '42.2725526', '-83.7328296', '-83.7325713'], 'lat': '42.27246205', 'lon': '-83.73270047313716', 'display_name': '1315, Hill Street, North Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'apartments', 'importance': 0.721}"
6557,"1315 hill street ann arbor, mi 48104",715.0,42.27246205,-83.73270047313716,"{'place_id': 186405764, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 459925821, 'boundingbox': ['42.2723716', '42.2725526', '-83.7328296', '-83.7325713'], 'lat': '42.27246205', 'lon': '-83.73270047313716', 'display_name': '1315, Hill Street, North Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'apartments', 'importance': 0.721}"
6558,"1406 white street ann arbor, mi 48104",1895.0,42.263594600000005,-83.73947856615943,"{'place_id': 209669175, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 598222886, 'boundingbox': ['42.2635202', '42.2636211', '-83.7395377', '-83.739399'], 'lat': '42.263594600000005', 'lon': '-83.73947856615943', 'display_name': '1406, White Street, Lower Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'yes', 'importance': 0.721}"
6559,"1406 white street ann arbor, mi 48104",1895.0,42.263594600000005,-83.73947856615943,"{'place_id': 209669175, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 598222886, 'boundingbox': ['42.2635202', '42.2636211', '-83.7395377', '-83.739399'], 'lat': '42.263594600000005', 'lon': '-83.73947856615943', 'display_name': '1406, White Street, Lower Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'yes', 'importance': 0.721}"
6560,"1406 white street ann arbor, mi 48104",1895.0,42.263594600000005,-83.73947856615943,"{'place_id': 209669175, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 598222886, 'boundingbox': ['42.2635202', '42.2636211', '-83.7395377', '-83.739399'], 'lat': '42.263594600000005', 'lon': '-83.73947856615943', 'display_name': '1406, White Street, Lower Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'yes', 'importance': 0.721}"
6561,"1406 white street ann arbor, mi 48104",1895.0,42.263594600000005,-83.73947856615943,"{'place_id': 209669175, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 598222886, 'boundingbox': ['42.2635202', '42.2636211', '-83.7395377', '-83.739399'], 'lat': '42.263594600000005', 'lon': '-83.73947856615943', 'display_name': '1406, White Street, Lower Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'yes', 'importance': 0.721}"
6562,"1406 white street ann arbor, mi 48104",1895.0,42.263594600000005,-83.73947856615943,"{'place_id': 209669175, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 598222886, 'boundingbox': ['42.2635202', '42.2636211', '-83.7395377', '-83.739399'], 'lat': '42.263594600000005', 'lon': '-83.73947856615943', 'display_name': '1406, White Street, Lower Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'yes', 'importance': 0.721}"
6563,"1406 white street ann arbor, mi 48104",1895.0,42.263594600000005,-83.73947856615943,"{'place_id': 209669175, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 598222886, 'boundingbox': ['42.2635202', '42.2636211', '-83.7395377', '-83.739399'], 'lat': '42.263594600000005', 'lon': '-83.73947856615943', 'display_name': '1406, White Street, Lower Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'yes', 'importance': 0.721}"
6564,"1302 s. forest ann arbor, mi 48104",1935.0,42.28000355,-83.77159805509837,"{'place_id': 220677818, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 679582591, 'boundingbox': ['42.2796007', '42.2804044', '-83.7719883', '-83.7712158'], 'lat': '42.28000355', 'lon': '-83.77159805509837', 'display_name': 'Defunct apple orchard, Ann Arbor, Washtenaw County, Michigan, United States of America', 'class': 'landuse', 'type': 'forest', 'importance': 0.6}"
6565,"1302 s. forest ann arbor, mi 48104",1935.0,42.28000355,-83.77159805509837,"{'place_id': 220677818, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 679582591, 'boundingbox': ['42.2796007', '42.2804044', '-83.7719883', '-83.7712158'], 'lat': '42.28000355', 'lon': '-83.77159805509837', 'display_name': 'Defunct apple orchard, Ann Arbor, Washtenaw County, Michigan, United States of America', 'class': 'landuse', 'type': 'forest', 'importance': 0.6}"
6566,"1302 s. forest ann arbor, mi 48104",1935.0,42.28000355,-83.77159805509837,"{'place_id': 220677818, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 679582591, 'boundingbox': ['42.2796007', '42.2804044', '-83.7719883', '-83.7712158'], 'lat': '42.28000355', 'lon': '-83.77159805509837', 'display_name': 'Defunct apple orchard, Ann Arbor, Washtenaw County, Michigan, United States of America', 'class': 'landuse', 'type': 'forest', 'importance': 0.6}"
6567,"1302 s. forest ann arbor, mi 48104",1935.0,42.28000355,-83.77159805509837,"{'place_id': 220677818, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 679582591, 'boundingbox': ['42.2796007', '42.2804044', '-83.7719883', '-83.7712158'], 'lat': '42.28000355', 'lon': '-83.77159805509837', 'display_name': 'Defunct apple orchard, Ann Arbor, Washtenaw County, Michigan, United States of America', 'class': 'landuse', 'type': 'forest', 'importance': 0.6}"
6568,"1302 s. forest ann arbor, mi 48104",1935.0,42.28000355,-83.77159805509837,"{'place_id': 220677818, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 679582591, 'boundingbox': ['42.2796007', '42.2804044', '-83.7719883', '-83.7712158'], 'lat': '42.28000355', 'lon': '-83.77159805509837', 'display_name': 'Defunct apple orchard, Ann Arbor, Washtenaw County, Michigan, United States of America', 'class': 'landuse', 'type': 'forest', 'importance': 0.6}"
6569,"1302 s. forest ann arbor, mi 48104",1935.0,42.28000355,-83.77159805509837,"{'place_id': 220677818, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 679582591, 'boundingbox': ['42.2796007', '42.2804044', '-83.7719883', '-83.7712158'], 'lat': '42.28000355', 'lon': '-83.77159805509837', 'display_name': 'Defunct apple orchard, Ann Arbor, Washtenaw County, Michigan, United States of America', 'class': 'landuse', 'type': 'forest', 'importance': 0.6}"
6570,"711 packard street ann arbor, mi 48104",1950.0,42.27078898237815,-83.74032171677842,"{'place_id': 254593047, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 442028963, 'boundingbox': ['42.270738982378', '42.270838982378', '-83.740371716778', '-83.740271716778'], 'lat': '42.27078898237815', 'lon': '-83.74032171677842', 'display_name': '711, Packard Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.721}"
6571,"711 packard street ann arbor, mi 48104",1950.0,42.27078898237815,-83.74032171677842,"{'place_id': 254593047, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 442028963, 'boundingbox': ['42.270738982378', '42.270838982378', '-83.740371716778', '-83.740271716778'], 'lat': '42.27078898237815', 'lon': '-83.74032171677842', 'display_name': '711, Packard Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.721}"
