StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q4,Q5,Q55,Q6#1_1,Q6#2_1,Q7#1_1,Q7#2_1,Q8,Q9,Q10,Q11,Q11_7_TEXT,Q12,Q13,Q14,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q16,Q17,Q18,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q20#1_1,Q20#2_1,Q21,Q22,Q23,Q24_1,Q24_2,Q24_3,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q31_4_TEXT,Q33,Q33_7_TEXT,Q34,Q35,Q54,Q31_4_TEXT - Parent Topics,Q31_4_TEXT - Sentiment Polarity,Q31_4_TEXT - Sentiment Score,Q31_4_TEXT - Sentiment,Q31_4_TEXT - Topic Sentiment Label,Q31_4_TEXT - Topic Sentiment Score,Q31_4_TEXT - Topics
01/27/2020 08:05:29,01/27/2020 18:29:35,IP Address,73.145.171.30,100,37446,True,01/27/2020 18:29:36,R_3kmG2IVITzZzHyd,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,Yes,"42.28284731437401,-83.74271211114502",700,8,November,2017,August,2018,August,August,Cappo/Denico,"Laundry,Parking",,Definitely yes,Yes,Yes,Strongly disagree,Disagree,Disagree,Strongly disagree,Agree,Agree,Agree,,Once or twice a month,Once or twice a semester,Agree,Agree,Agree,Agree,Agree,Agree,October,2019,7,No,,Disagree,Strongly Agree,Strongly Agree,21,Undergraduate,Junior,Engineering,White,No,Male,,Heterosexual,,"$100,000 to $149,999",I am mostly financially independent (I am responsible for more than 50% of my finances),no,,,,,,,
01/27/2020 18:43:39,01/27/2020 18:47:50,IP Address,204.38.40.66,100,250,True,01/27/2020 18:47:51,R_3DtJUGksaHwuNHz,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.28519678301499,-83.73625335183714",500,2,November,2017,September,2018,September,August,Campus Management,"Water,Heat",,Definitely not,Yes,Maybe,Disagree,Disagree,Agree,Strongly disagree,Strongly disagree,Neutral,Strongly disagree,,Once or twice a month,Once or twice a semester,Agree,Disagree,Neutral,Disagree,Strongly Agree,Neutral,September,2019,5,I'm not sure,,Disagree,Somewhat agree,Strongly Agree,21,Undergraduate,Senior,LSA,White,No,Female,,Questioning,,"$50,000 to $74,999",I am mostly financially dependent on other(s) (I am responsible for less than 50% of my finances),kaubrey,,,,,,,
01/27/2020 18:53:30,01/27/2020 18:53:35,IP Address,35.1.182.251,100,5,True,01/27/2020 18:53:35,R_3QRC2CSAUvXDwzx,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 18:53:02,01/27/2020 18:53:55,IP Address,35.3.78.9,100,53,True,01/27/2020 18:53:55,R_2w6K5gDZuDMijgE,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 18:49:06,01/27/2020 18:54:11,IP Address,99.19.70.24,100,305,True,01/27/2020 18:54:12,R_1QaN61Q5Ot51jvI,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,Yes,"42.288879557537435,-83.73854932275391",680,3,February,2018,August,2018,August,August,Homark Realty,Other,None,Definitely yes,Yes,Yes,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,,Once or twice a semester,Once or twice a semester,Strongly Agree,Agree,,Strongly Agree,,,,,8,I'm not sure,,Somewhat agree,Neutral,Somewhat agree,24,Graduate,,LSA,South Asian,No,Male,,Heterosexual,,"$200,000 or more",I am fully financially independent,sumeetcp,,,,,,,
01/27/2020 18:58:58,01/27/2020 18:59:03,IP Address,35.2.4.151,100,5,True,01/27/2020 18:59:04,R_1i3DqdxUZ0m01n9,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 18:57:49,01/27/2020 19:03:23,IP Address,73.144.198.114,100,334,True,01/27/2020 19:03:24,R_32Q5auEQgRwmhEn,,,,,42.2709045410156,-83.7267990112305,anonymous,EN,Yes,"42.27540146001067,-83.73439726319886",950,3,October,2017,September,2018,August,August,Varsity Management,"Water,Heat",,Definitely not,Yes,No,Neutral,Strongly disagree,Disagree,Strongly disagree,Disagree,Strongly disagree,Disagree,Some of them,Once or twice a month,Once of twice a month,Strongly disagree,Disagree,Neutral,Neutral,Disagree,Agree,October,2019,2,No,,Disagree,Strongly Agree,Strongly Agree,21,Undergraduate,Senior,Business,White,No,Female,,Heterosexual,,"$75,000 to $99,999",I am mostly financially independent (I am responsible for more than 50% of my finances),nliston,,,,,,,
01/27/2020 19:15:50,01/27/2020 19:16:00,IP Address,35.3.32.120,100,9,True,01/27/2020 19:16:01,R_xtQZ50mLmIzdmEh,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 19:17:46,01/27/2020 19:18:05,IP Address,35.3.123.46,100,19,True,01/27/2020 19:18:06,R_2ZHQXqO272C1cnN,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 19:17:24,01/27/2020 19:26:07,IP Address,68.46.171.1,100,522,True,01/27/2020 19:26:08,R_r6cBUe4NUuhRAaZ,,,,,42.2709045410156,-83.7267990112305,anonymous,EN,Yes,"42.28232343442114,-83.7593847223816",1250,2 people total,April,2018,June,2018,June,August,PMSI,Parking,,Definitely not,Yes,No,Neutral,Neutral,Agree,Neutral,Agree,Agree,Agree,,Once or twice a semester,Once or twice a semester,Agree,Agree,Agree,Disagree,Agree,Agree,September,2019,6,I'm not sure,,Disagree,Neutral,Strongly Agree,30,Graduate,,Architecture & Urban Planning,White,No,Female,,Heterosexual,,"$50,000 to $74,999",I am fully financially independent,no thanks,,,,,,,
01/27/2020 19:44:36,01/27/2020 19:45:00,IP Address,35.1.148.35,100,23,True,01/27/2020 19:45:00,R_eYdLpAt7So8Td1D,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 19:46:32,01/27/2020 19:46:44,IP Address,35.2.185.45,100,11,True,01/27/2020 19:46:45,R_3fqIBzCWGa44P4Q,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 20:26:14,01/27/2020 20:26:31,IP Address,73.145.162.99,100,16,True,01/27/2020 20:26:31,R_2sb4XpBnbMzus0d,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 20:24:22,01/27/2020 20:28:27,IP Address,73.144.152.168,100,245,True,01/27/2020 20:28:28,R_20ScbfiPuDU0spW,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.2988513347763,-83.72585174527741",600,1,December,2017,August,2018,August,July,CMB,"Water,Laundry,Parking",,Definitely not,Yes,Yes,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,,Once or twice a semester,Never,Strongly Agree,Strongly Agree,,Strongly Agree,,,,,9,No,,Somewhat agree,Somewhat agree,Neutral,22,Graduate,,Engineering,White,No,Male,,Heterosexual,,"$200,000 or more",I am mostly financially dependent on other(s) (I am responsible for less than 50% of my finances),joshwilh,,,,,,,
01/27/2020 20:44:14,01/27/2020 20:48:40,IP Address,96.44.28.117,100,266,True,01/27/2020 20:48:41,R_2uVYM2wOUm4tRVT,,,,,42.2709045410156,-83.7267990112305,anonymous,EN,Yes,"42.28051363379204,-83.74217566934205",1260,1,October,2017,August,2018,August,August,Greystar/Edr/Varsity,"Water,Electricity,Wifi,Heat,Laundry",,Definitely not,Yes,Yes,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Once or twice every other month,Once or twice a semester,Strongly Agree,Strongly Agree,,Strongly Agree,,,,,7,No,,Somewhat agree,Strongly Agree,Strongly Agree,20,Undergraduate,Junior,Information,White,No,Female,,Heterosexual,,"$200,000 or more",I am mostly financially dependent on other(s) (I am responsible for less than 50% of my finances),druefro,,,,,,,
01/27/2020 21:10:06,01/27/2020 21:17:36,IP Address,68.49.150.161,100,450,True,01/27/2020 21:17:37,R_zUMnRXnF5kA4uv7,,,,,42.2324066162109,-83.7016983032227,anonymous,EN,Yes,"42.268304059256536,-83.7334853121338",800,5,September,2019,September,2019,September,August,Copi Properties,"Water,Electricity,Wifi,Heat",,I'm not sure,Yes,No,Neutral,Disagree,Disagree,Agree,Agree,Agree,Neutral,Some of them,Once or twice a month,Once or twice every other month,Neutral,Disagree,,Disagree,,,,,4,I'm not sure,,Neutral,Somewhat agree,Strongly Agree,21,Undergraduate,Junior,LSA,White,No,Male,,Heterosexual,,"Less than $49,000",I am fully financially independent,barriben,,,,,,,
01/27/2020 21:26:09,01/27/2020 21:29:41,IP Address,69.136.134.189,100,212,True,01/27/2020 21:29:42,R_szisaXnjWgKRpMB,,,,,42.3914031982422,-83.149299621582,anonymous,EN,Yes,"42.27038414092331,-83.74191817727662",690,11,November,2017,September,2018,September,August,Arbor Maintenance,"Laundry,Parking",,Definitely yes,I'm not sure,Maybe,Agree,Strongly disagree,Neutral,Disagree,Disagree,Agree,Disagree,,Once or twice every other month,Once or twice a semester,Agree,Strongly disagree,Strongly Agree,Agree,,,,,5,No,,Strongly Agree,Strongly Agree,Neutral,23,Undergraduate,Senior,Business,White,No,Male,,Gay/Lesbian,,"$100,000 to $149,999",I am mostly financially dependent on other(s) (I am responsible for less than 50% of my finances),polinerj,,,,,,,
01/27/2020 21:42:22,01/27/2020 21:43:21,IP Address,67.194.155.81,100,58,True,01/27/2020 21:43:22,R_2Ua14omR5W2zbnX,,,,,42.2776031494141,-83.7408981323242,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 21:43:03,01/27/2020 21:54:29,IP Address,68.32.77.205,100,685,True,01/27/2020 21:54:29,R_1oIlk13TS6ppLDh,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,Yes,"42.276909753168184,-83.7329274126587",700,7,November,2017,August,2018,August,August,Dan's Houses,"Water,Heat",,Definitely yes,I'm not sure,Yes,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Once or twice every other month,Once or twice a semester,Strongly Agree,Agree,,Strongly Agree,,,,,9,I'm not sure,,Somewhat agree,Neutral,Neutral,21,Undergraduate,Senior,LSA,White,No,Female,,Heterosexual,,"$75,000 to $99,999",I am mostly financially independent (I am responsible for more than 50% of my finances),kathoeks,,,,,,,
01/27/2020 22:18:33,01/27/2020 22:18:38,IP Address,35.3.122.41,100,4,True,01/27/2020 22:18:39,R_1IT8ndx9ykS8oy3,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 23:18:11,01/27/2020 23:18:21,IP Address,98.243.133.24,100,9,True,01/27/2020 23:18:21,R_2qe2qlLltUl2dPZ,,,,,42.2709045410156,-83.7267990112305,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/28/2020 06:06:05,01/28/2020 06:14:19,IP Address,68.36.52.70,100,494,True,01/28/2020 06:14:20,R_1dtq4F0XrvNdByc,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.31623963746557,-83.70498952355958",1100,0,June,2018,July,2018,July,June,??,"Water,Laundry,Parking",,Definitely not,Yes,Maybe,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,All of them,Once or twice a semester,Once or twice a semester,Neutral,Disagree,,Agree,,,,,7,No,,Disagree,Disagree,Somewhat agree,23,Graduate,,Public Health,Black or African American,No,Female,,Heterosexual,,"$100,000 to $149,999",I am mostly financially dependent on other(s) (I am responsible for less than 50% of my finances),Hughesst,,,,,,,
01/28/2020 06:40:10,01/28/2020 06:43:50,IP Address,35.0.59.19,100,220,True,01/28/2020 06:43:51,R_2WCEkafCmktQv2v,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.28900654592227,-83.73442944970704",620,2,April,2018,August,2018,August,July,Private landlord,"Water,Laundry,Parking",,Definitely yes,I'm not sure,Maybe,Agree,Agree,Strongly Agree,Neutral,Agree,Agree,Neutral,,Once or twice every other month,Once or twice a semester,Strongly Agree,Strongly disagree,Agree,Agree,Strongly Agree,Strongly Agree,,,7,No,,Neutral,Somewhat agree,Somewhat agree,24,Graduate,,Rackham School of Graduate Studies,White,No,Female,,Heterosexual,,"$75,000 to $99,999",I am fully financially independent,annamich,,,,,,,
01/28/2020 07:20:11,01/28/2020 07:20:19,IP Address,98.224.221.135,100,7,True,01/28/2020 07:20:20,R_XMSQNqhQZ06VO37,,,,,42.1699981689453,-83.7818984985352,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/28/2020 07:21:18,01/28/2020 07:25:47,IP Address,35.1.92.189,100,268,True,01/28/2020 07:25:47,R_3QKjUsoDFmIqR47,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.28521265750512,-83.74841985192869",845,0,July,2019,August,2019,September,August,Eladott,"Water,Parking",,Definitely yes,Yes,Yes,,Agree,Disagree,,,,Neutral,,Once or twice a semester,Never,Agree,,,Agree,,,,,7,No,,Somewhat agree,Somewhat agree,Neutral,26,Graduate,,Public Health,White,No,Female,,Heterosexual,,"$200,000 or more",I am fully financially independent,clarknic,,,,,,,
01/28/2020 07:20:40,01/28/2020 07:25:59,IP Address,35.1.229.196,100,318,True,01/28/2020 07:26:00,R_3MlFHx3lUXUfLvb,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.27795759874199,-83.74590930429078",700,7,August,2019,August,2018,August,July,don't remember,"Water,Electricity,Wifi",,Definitely not,No,Yes,Neutral,Disagree,Disagree,Neutral,Neutral,Neutral,Neutral,,Once or twice a month,Never,Disagree,Neutral,,Neutral,Agree,Neutral,September,2019,5,No,,Strongly Agree,Strongly Agree,Strongly Agree,21,Undergraduate,Senior,LSA,Other,Yes,Female,,Bisexual,,"$100,000 to $149,999",I am fully financially dependent on other(s),  mvvb@umich.edu,,,,,,,
01/28/2020 08:16:02,01/28/2020 08:20:57,IP Address,107.242.117.25,100,294,True,01/28/2020 08:20:58,R_1NaF0LT9oFdlq9F,,,,,40.7064056396484,-73.9473037719727,anonymous,EN,Yes,"42.28299018996901,-83.74414977517701",800,2,February,2019,August,2019,August,August,Copi Properties,Parking,,Definitely yes,Yes,Maybe,Disagree,Agree,Agree,Agree,Neutral,Neutral,Disagree,,Once or twice a semester,Never,Agree,Agree,,Neutral,,,,,7,No,,Strongly disagree,Neutral,Strongly Agree,24,Graduate,,Social Work,Other,Yes,Male,,Gay/Lesbian,,"Less than $49,000",I am fully financially independent,jlucio,,,,,,,
01/28/2020 08:37:33,01/28/2020 08:37:47,IP Address,67.194.181.119,100,13,True,01/28/2020 08:37:48,R_2dKr7wjFbNor4OO,,,,,42.2776031494141,-83.7408981323242,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/28/2020 08:58:45,01/28/2020 09:03:29,IP Address,35.1.37.55,100,283,True,01/28/2020 09:03:30,R_9WGjUcBJb37fnhf,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.266080995339976,-83.73904284921265",540,4,November,2017,August,2018,August,August,Don Wurtzel,"Water,Laundry,Parking",,Definitely yes,Yes,Yes,Agree,Agree,Neutral,Agree,Agree,Strongly Agree,Strongly Agree,Some of them,Once or twice a semester,Once or twice a semester,Strongly Agree,Agree,Strongly Agree,Strongly Agree,,,,,8,No,,Somewhat agree,Strongly Agree,Somewhat agree,20,Undergraduate,Junior,LSA,White,No,Female,,Heterosexual,,"$100,000 to $149,999",I am fully financially dependent on other(s),jcunnien,,,,,,,
01/28/2020 09:08:16,01/28/2020 09:15:04,IP Address,35.3.94.196,100,408,True,01/28/2020 09:15:05,R_274gZgYOfqOAXIq,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.27078109527446,-83.74303397622681",550,8,September,2017,August,2018,August,July,Private Owner,Other,None,Definitely yes,No,Maybe,Strongly disagree,Strongly disagree,Disagree,Disagree,Disagree,Disagree,Agree,None of them,Once or twice a month,Once or twice a semester,Neutral,Agree,Agree,Agree,Strongly Agree,Strongly Agree,August,2018,4,No,,Disagree,Strongly Agree,Strongly Agree,21,Undergraduate,Senior,LSA,Prefer not to say,Prefer not to say,Female,,Preferred response not listed (Please specify),Do you really need to know who I'd like to have sex with to improve the housing situation at the university? This is irrelevant. ,"Less than $49,000",I am fully financially independent,kathunt,,,,,,,
01/28/2020 10:01:19,01/28/2020 10:01:28,IP Address,35.2.2.209,100,9,True,01/28/2020 10:01:29,R_ePc9s6vSR5iqmpb,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/28/2020 10:22:52,01/28/2020 10:28:28,IP Address,35.1.145.175,100,336,True,01/28/2020 10:28:29,R_3L1Eg9ecYcFJGDq,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.25775968885851,-83.73151120629883",700,2,May,2018,August,2018,August,September,Woodbury Gardens,"Laundry,Parking",,Definitely not,Yes,Yes,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,All of them,Once or twice every other month,Once or twice a semester,Agree,Agree,Agree,Agree,Agree,Agree,,,7,No,,Strongly disagree,Somewhat agree,Strongly Agree,27,Graduate,,Environment and Sustainability,White,No,Male,,Heterosexual,,"$100,000 to $149,999",I am fully financially independent,clarkcam,,,,,,,
01/28/2020 10:53:14,01/28/2020 10:59:35,IP Address,141.214.17.242,100,380,True,01/28/2020 10:59:36,R_D8phzT8WAcwgZ5T,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.27459172984514,-83.735502333313",1130,4,May,2018,August,2018,August,August,Six11,"Wifi,Laundry,Other",Cable,Definitely not,Yes,No,Disagree,Agree,Disagree,Disagree,Disagree,,Strongly disagree,Some of them,Once or twice a month,Never,Agree,Strongly disagree,,Agree,,,,,6,No,,Disagree,Strongly Agree,Strongly Agree,21,Undergraduate,Senior,LSA,White,No,Male,,Heterosexual,,"$100,000 to $149,999",I am mostly financially dependent on other(s) (I am responsible for less than 50% of my finances),anonymous,,,,,,,
01/28/2020 11:01:49,01/28/2020 11:02:00,IP Address,35.2.219.179,100,11,True,01/28/2020 11:02:01,R_vGHcGyMUSVg5asV,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/28/2020 11:00:55,01/28/2020 11:08:53,IP Address,35.3.76.9,100,477,True,01/28/2020 11:08:54,R_3KI6VZvisN8u5VD,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.27897367478007,-83.74301251855469",965,0,January,2018,August,2018,August,August,wilson white,"Water,Heat",,I'm not sure,Yes,Maybe,Strongly disagree,Disagree,Neutral,Disagree,Agree,Agree,Agree,,Once or twice a month,Once or twice a semester,Neutral,Strongly Agree,,Strongly Agree,,,,,6,No,,Neutral,Neutral,Somewhat agree,22,Undergraduate,Senior,Engineering,White,No,Male,,Heterosexual,,"$200,000 or more",I am fully financially dependent on other(s),I think the fuck not,,,,,,,
01/28/2020 11:13:33,01/28/2020 11:13:45,IP Address,35.1.119.18,100,12,True,01/28/2020 11:13:47,R_2t3Uiif6MYysMRz,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/28/2020 11:29:23,01/28/2020 11:29:39,IP Address,35.2.107.241,100,15,True,01/28/2020 11:29:41,R_2Vfn6TzFwqXMrFH,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/28/2020 11:52:19,01/28/2020 11:52:29,IP Address,35.1.134.228,100,9,True,01/28/2020 11:52:29,R_12SeupFfAZiJxqx,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/28/2020 11:49:43,01/28/2020 11:54:38,IP Address,68.43.117.114,100,295,True,01/28/2020 11:54:38,R_3iUp3mPprOvl9Cr,,,,,42.2709045410156,-83.7267990112305,anonymous,EN,Yes,"42.23923925323066,-83.71516046014405",600,2,July,2019,August,2019,July,July,Village Green,"Water,Parking",,Definitely not,Yes,No,Neutral,Neutral,Neutral,Disagree,Neutral,Neutral,Neutral,Some of them,Once or twice a month,Once or twice a semester,Neutral,Agree,,Neutral,,,,,4,No,,Disagree,Somewhat agree,Strongly Agree,22,Graduate,,Education,White,No,Female,,Heterosexual,,"Less than $49,000",I am fully financially independent,sbriana,,,,,,,
01/28/2020 12:53:43,01/28/2020 13:01:46,IP Address,35.3.127.120,100,483,True,01/28/2020 13:01:47,R_bBm5gIFdQjetQad,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.257839095827414,-83.73279866662598",680,3,May,2018,August,2018,August,August,Woodbury Gardens,"Laundry,Parking",,I'm not sure,Yes,Yes,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Once or twice a semester,Once or twice a semester,Agree,Strongly Agree,,Agree,,,,,8,No,,Somewhat agree,Neutral,Disagree,31,Graduate,,"Music, Theatre, and Dance",White,No,Male,,Heterosexual,,"Less than $49,000",I am mostly financially independent (I am responsible for more than 50% of my finances),christfr,,,,,,,
01/28/2020 12:41:57,01/28/2020 13:20:22,IP Address,35.1.189.41,100,2305,True,01/28/2020 13:20:23,R_2mkoWGwCCYCGuIN,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.27216247692684,-83.72855004754639",650,49,February,2018,August,2018,August,May,ICC,"Water,Electricity,Wifi,Heat,Laundry,Parking",,I'm not sure,Yes,Yes,Disagree,Disagree,Agree,Disagree,Agree,Strongly Agree,Agree,None of them,Once or twice a week,Once or twice every other month,Agree,Strongly Agree,Agree,Agree,Strongly disagree,Strongly disagree,,,8,No,,Disagree,Somewhat agree,Somewhat agree,21,Undergraduate,Senior,LSA,White,No,Female,,Bisexual,,"$100,000 to $149,999",I am fully financially dependent on other(s),romerkat,,,,,,,
01/28/2020 13:29:19,01/28/2020 13:29:27,IP Address,35.3.44.140,100,8,True,01/28/2020 13:29:29,R_3QY0MXwZV76uE05,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/28/2020 14:40:06,01/28/2020 14:45:58,IP Address,87.220.12.126,100,351,True,01/28/2020 14:45:59,R_9QOg6TJKsF86nV7,,,,,37.3834075927734,-5.97889709472656,anonymous,EN,Yes,"42.272305376749244,-83.72740206208803",700,18,November,2017,August,2018,August,May,Brad,"Water,Electricity,Wifi,Heat,Laundry,Parking",,Definitely yes,I'm not sure,Maybe,Neutral,Neutral,Agree,Neutral,Agree,Agree,Agree,Some of them,Once or twice a month,Once or twice every other month,Neutral,Disagree,Agree,Neutral,Agree,Agree,,,4,I'm not sure,,Somewhat agree,Neutral,Somewhat agree,20,Undergraduate,Junior,Business,White,Yes,Male,,Heterosexual,,"$200,000 or more",I am fully financially dependent on other(s),Jdizzle,,,,,,,
01/28/2020 14:50:31,01/28/2020 19:18:37,IP Address,73.144.56.222,100,16086,True,01/28/2020 19:18:38,R_3Euo9abcRAeoTEt,,,,,42.2709045410156,-83.7267990112305,anonymous,EN,Yes,"42.27764007162019,-83.74294814553834",790,4 (2/Bedroom),October,2017,August,2018,August,August,Zaragon West,"Wifi,Laundry",,Definitely not,Yes,Maybe,Agree,Agree,Strongly Agree,Agree,Neutral,Neutral,Agree,,Once or twice a semester,Never,Strongly Agree,Agree,Agree,Disagree,Agree,Agree,August,2019,6,No,,Disagree,Neutral,Somewhat agree,21,Undergraduate,Senior,Business,South Asian,No,Female,,Heterosexual,,"$150,000 to $199,999",I am mostly financially dependent on other(s) (I am responsible for less than 50% of my finances),riyagoel,,,,,,,
01/28/2020 20:24:52,01/28/2020 20:30:56,IP Address,68.32.79.21,100,364,True,01/28/2020 20:30:56,R_2Xdgbg1Ja3KyWlj,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,Yes,"42.28868907448012,-83.73400029626465",1150,0,June,2019,July,2019,July,June,Island Drive apartments,"Water,Heat,Parking",,Definitely not,Yes,No,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Neutral,Disagree,Agree,Some of them,Once or twice every other month,Once or twice a semester,Strongly disagree,Agree,,Strongly disagree,,,,,1,No,,Strongly disagree,Neutral,Strongly Agree,35,Undergraduate,Junior,LSA,White,No,Female,,Heterosexual,,"Less than $49,000",I am fully financially independent,ccottr,,,,,,,
01/28/2020 22:00:50,01/28/2020 22:00:59,IP Address,73.145.170.108,100,8,True,01/28/2020 22:00:59,R_12KBjN39IgFwYvV,,,,,42.2709045410156,-83.7267990112305,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/28/2020 22:00:06,01/28/2020 22:07:09,IP Address,35.3.99.143,100,423,True,01/28/2020 22:07:10,R_2v1D3fP5pTX0BZj,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.29554610165726,-83.7213617273865",890,3,April,2019,August,2019,August,August,courtyards,"Water,Wifi,Laundry",,Definitely yes,Yes,Maybe,Agree,Agree,Agree,Agree,Agree,Agree,Agree,All of them,Never,Never,Strongly Agree,Neutral,Agree,Agree,Neutral,Neutral,,,8,No,,Neutral,Somewhat agree,Neutral,23,Graduate,,LSA,Prefer not to say,Prefer not to say,Male,,Heterosexual,,"Less than $49,000",I am fully financially dependent on other(s),pxuanh,,,,,,,
